UPC,CALENDAR_DATE,UNITS_SUM,D_MEAN,PR_MEAN,DISCOUNT_MEAN
00-01-20685-00027,2011-08-22T00:00:00.000Z,227,0.25,0.08333333333333333,0.0275
00-02-28400-06406,2011-08-22T00:00:00.000Z,1198,0.3076923076923077,0.9230769230769231,0.21846153846153846
00-02-28400-01109,2011-08-22T00:00:00.000Z,412,0.15384615384615385,0.0,0.0
00-03-28400-08290,2011-08-29T00:00:00.000Z,86,0.4,0.1,0.023
00-02-28400-06405,2011-08-29T00:00:00.000Z,780,0.5384615384615384,0.9230769230769231,0.22153846153846152
00-02-28400-06404,2011-08-29T00:00:00.000Z,1070,1.0769230769230769,0.9230769230769231,0.21923076923076923
08-01-29515-30220,2011-08-29T00:00:00.000Z,192,0.1111111111111111,0.0,0.0
00-02-77817-11150,2011-08-29T00:00:00.000Z,216,0.0,1.0,0.24
08-01-43571-00015,2011-08-29T00:00:00.000Z,115,0.2,0.0,0.0
00-03-41780-00118,2011-08-29T00:00:00.000Z,162,0.46153846153846156,0.9230769230769231,0.14692307692307693
00-01-20685-00029,2011-08-29T00:00:00.000Z,223,0.4166666666666667,0.9166666666666666,0.12833333333333333
00-02-28400-08292,2011-08-29T00:00:00.000Z,116,0.3333333333333333,0.16666666666666666,0.023333333333333334
00-02-28400-06408,2011-08-29T00:00:00.000Z,2622,1.3076923076923077,0.9230769230769231,0.23615384615384613
00-02-28400-01109,2011-08-29T00:00:00.000Z,330,0.15384615384615385,0.0,0.0
00-01-77975-08003,2011-08-29T00:00:00.000Z,183,0.0,1.0,0.24000000000000002
00-02-28400-06406,2011-08-29T00:00:00.000Z,618,0.46153846153846156,0.9230769230769231,0.21846153846153846
00-01-20685-00027,2011-08-29T00:00:00.000Z,156,0.4166666666666667,0.9166666666666666,0.12833333333333333
00-01-72600-00562,2011-08-29T00:00:00.000Z,428,0.5,0.4166666666666667,0.18833333333333332
00-06-41780-00011,2011-08-29T00:00:00.000Z,241,0.6153846153846154,0.9230769230769231,0.13538461538461538
00-01-28400-08295,2011-08-29T00:00:00.000Z,70,0.0,0.0,0.0
00-01-77975-08003,2011-09-05T00:00:00.000Z,137,0.1111111111111111,0.0,0.0044444444444444444
00-01-72600-00562,2011-09-05T00:00:00.000Z,1249,0.5454545454545454,1.0,0.4290909090909091
00-01-20685-00027,2011-09-05T00:00:00.000Z,138,0.45454545454545453,0.9090909090909091,0.1272727272727273
00-02-28400-06406,2011-09-05T00:00:00.000Z,502,0.25,0.9166666666666666,0.2125
08-01-43571-00015,2011-09-05T00:00:00.000Z,119,0.375,0.0,0.0
00-02-77817-11150,2011-09-05T00:00:00.000Z,461,0.08333333333333333,1.0,0.24
00-02-28400-06404,2011-09-05T00:00:00.000Z,1058,0.6666666666666666,0.9166666666666666,0.215
08-01-29515-30220,2011-09-05T00:00:00.000Z,304,0.1111111111111111,0.0,0.0
00-02-28400-06405,2011-09-05T00:00:00.000Z,898,0.75,0.9166666666666666,0.21666666666666667
00-06-41780-00011,2011-09-05T00:00:00.000Z,231,0.6666666666666666,0.9166666666666666,0.15166666666666667
00-01-20685-00029,2011-09-05T00:00:00.000Z,170,0.45454545454545453,0.9090909090909091,0.1272727272727273
00-02-28400-08292,2011-09-05T00:00:00.000Z,170,0.36363636363636365,1.0,0.28
00-03-28400-08290,2011-09-05T00:00:00.000Z,216,0.6,1.0,0.28
00-02-28400-06408,2011-09-05T00:00:00.000Z,2472,1.0833333333333333,0.9166666666666666,0.22833333333333336
00-03-41780-00118,2011-09-05T00:00:00.000Z,141,0.6666666666666666,0.8333333333333334,0.145
00-02-28400-01109,2011-09-05T00:00:00.000Z,548,0.16666666666666666,0.0,0.0
00-01-28400-08295,2011-09-05T00:00:00.000Z,106,0.2,0.0,0.0
00-02-28400-01109,2011-09-12T00:00:00.000Z,564,0.0,0.0,0.0
00-01-77975-08003,2011-09-12T00:00:00.000Z,176,0.2,0.9,0.09
00-01-20685-00029,2011-09-12T00:00:00.000Z,195,0.4166666666666667,0.9166666666666666,0.12833333333333333
00-02-28400-06408,2011-09-12T00:00:00.000Z,2596,1.3076923076923077,0.9230769230769231,0.23615384615384613
08-01-43571-00015,2011-09-12T00:00:00.000Z,132,0.2222222222222222,0.0,0.0
00-01-28400-08295,2011-09-12T00:00:00.000Z,158,0.18181818181818182,0.0,0.0
08-01-29515-30220,2011-09-12T00:00:00.000Z,178,0.0,0.0,0.0
00-03-28400-08290,2011-09-12T00:00:00.000Z,224,0.5,1.0,0.14
00-02-28400-06405,2011-09-12T00:00:00.000Z,872,0.9230769230769231,0.9230769230769231,0.22307692307692306
00-02-28400-08292,2011-09-12T00:00:00.000Z,158,0.3076923076923077,0.9230769230769231,0.14
00-03-41780-00118,2011-09-12T00:00:00.000Z,170,0.7692307692307693,0.6153846153846154,0.13615384615384615
00-01-72600-00562,2011-09-12T00:00:00.000Z,302,0.5,0.25,0.07
00-02-28400-06404,2011-09-12T00:00:00.000Z,980,0.8461538461538461,0.9230769230769231,0.22615384615384615
00-02-77817-11150,2011-09-12T00:00:00.000Z,454,0.3333333333333333,1.0,0.24
00-02-28400-06406,2011-09-12T00:00:00.000Z,684,0.38461538461538464,0.9230769230769231,0.22153846153846152
00-01-20685-00027,2011-09-12T00:00:00.000Z,209,0.4166666666666667,0.9166666666666666,0.12833333333333333
00-06-41780-00011,2011-09-12T00:00:00.000Z,289,1.0,0.7692307692307693,0.1576923076923077
08-01-43571-00015,2011-09-19T00:00:00.000Z,104,0.2222222222222222,0.0,0.0
00-02-28400-01109,2011-09-19T00:00:00.000Z,486,0.0,0.0,0.0
00-03-41780-00118,2011-09-19T00:00:00.000Z,581,0.6153846153846154,1.0,0.3807692307692308
00-03-28400-08290,2011-09-19T00:00:00.000Z,182,0.5,1.0,0.14
00-01-20685-00027,2011-09-19T00:00:00.000Z,184,0.4166666666666667,0.9166666666666666,0.12833333333333333
00-02-28400-06404,2011-09-19T00:00:00.000Z,934,0.7692307692307693,0.9230769230769231,0.22076923076923077
00-01-28400-08295,2011-09-19T00:00:00.000Z,144,0.16666666666666666,0.0,0.0
00-02-28400-06408,2011-09-19T00:00:00.000Z,2164,0.8461538461538461,0.7692307692307693,0.22076923076923077
00-06-41780-00011,2011-09-19T00:00:00.000Z,1368,0.8461538461538461,1.0,0.3823076923076923
00-02-28400-08292,2011-09-19T00:00:00.000Z,150,0.5,0.9166666666666666,0.14
00-01-77975-08003,2011-09-19T00:00:00.000Z,203,0.18181818181818182,0.8181818181818182,0.0818181818181818
00-01-20685-00029,2011-09-19T00:00:00.000Z,245,0.4166666666666667,0.9166666666666666,0.12833333333333333
00-02-77817-11150,2011-09-19T00:00:00.000Z,444,0.25,1.0,0.24
08-01-29515-30220,2011-09-19T00:00:00.000Z,270,0.125,0.0,0.0
00-01-72600-00562,2011-09-19T00:00:00.000Z,521,0.5,0.8333333333333334,0.31416666666666665
00-02-28400-06405,2011-09-19T00:00:00.000Z,730,0.46153846153846156,0.9230769230769231,0.21923076923076923
00-02-28400-06406,2011-09-19T00:00:00.000Z,604,0.38461538461538464,0.9230769230769231,0.21538461538461537
00-02-28400-06406,2011-09-26T00:00:00.000Z,654,0.38461538461538464,0.9230769230769231,0.2253846153846154
00-01-77975-08003,2011-09-26T00:00:00.000Z,140,0.0,0.0,0.0
00-01-72600-00562,2011-09-26T00:00:00.000Z,272,0.3333333333333333,0.0,0.016666666666666666
00-01-28400-08295,2011-09-26T00:00:00.000Z,156,0.08333333333333333,0.0,0.0
00-09-28400-00308,2011-09-26T00:00:00.000Z,2,0.0,0.0,0.0
00-02-28400-08292,2011-09-26T00:00:00.000Z,170,0.5454545454545454,0.9090909090909091,0.14
00-02-77817-11150,2011-09-26T00:00:00.000Z,444,0.16666666666666666,1.0,0.24
00-02-28400-06408,2011-09-26T00:00:00.000Z,2444,0.8461538461538461,0.5384615384615384,0.22384615384615386
00-01-20685-00027,2011-09-26T00:00:00.000Z,102,0.25,0.0,0.0
00-03-28400-08290,2011-09-26T00:00:00.000Z,218,0.5,1.0,0.14
00-01-20685-00029,2011-09-26T00:00:00.000Z,188,0.25,0.0,0.0
08-01-43571-00015,2011-09-26T00:00:00.000Z,168,0.2222222222222222,0.0,0.0
00-03-41780-00118,2011-09-26T00:00:00.000Z,535,0.6923076923076923,1.0,0.3807692307692308
00-09-28400-00303,2011-09-26T00:00:00.000Z,18,0.0,0.0,0.0
08-01-29515-30220,2011-09-26T00:00:00.000Z,178,0.0,0.0,0.0
00-06-41780-00011,2011-09-26T00:00:00.000Z,1102,0.7692307692307693,1.0,0.3823076923076923
00-02-28400-01109,2011-09-26T00:00:00.000Z,472,0.0,0.0,0.0
00-02-28400-06404,2011-09-26T00:00:00.000Z,1000,1.0,0.9230769230769231,0.22615384615384615
00-02-28400-06405,2011-09-26T00:00:00.000Z,850,0.6153846153846154,0.9230769230769231,0.22307692307692306
00-02-28400-06405,2011-10-03T00:00:00.000Z,954,0.8461538461538461,0.9230769230769231,0.21923076923076923
00-01-72600-00562,2011-10-03T00:00:00.000Z,358,0.5833333333333334,0.16666666666666666,0.09333333333333334
00-01-28400-08295,2011-10-03T00:00:00.000Z,174,0.0,0.0,0.0
00-01-20685-00029,2011-10-03T00:00:00.000Z,174,0.18181818181818182,0.0,9.090909090909091E-4
00-02-28400-06404,2011-10-03T00:00:00.000Z,1110,1.1538461538461537,0.9230769230769231,0.21923076923076923
08-01-29515-30220,2011-10-03T00:00:00.000Z,192,0.0,0.0,0.0
00-02-28400-08292,2011-10-03T00:00:00.000Z,290,0.5454545454545454,0.9090909090909091,0.13363636363636366
00-01-20685-00027,2011-10-03T00:00:00.000Z,157,0.18181818181818182,0.0,0.0
00-02-77817-11150,2011-10-03T00:00:00.000Z,426,0.16666666666666666,0.25,0.24
00-03-41780-00118,2011-10-03T00:00:00.000Z,312,0.6153846153846154,1.0,0.2923076923076923
00-03-28400-08290,2011-10-03T00:00:00.000Z,292,0.5,1.0,0.14
08-01-43571-00015,2011-10-03T00:00:00.000Z,142,0.2222222222222222,0.0,0.0
00-02-28400-01109,2011-10-03T00:00:00.000Z,468,0.0,0.0,0.0
00-06-41780-00011,2011-10-03T00:00:00.000Z,561,0.7692307692307693,1.0,0.2946153846153846
00-01-77975-08003,2011-10-03T00:00:00.000Z,137,0.1,0.0,0.0
00-09-28400-00303,2011-10-03T00:00:00.000Z,52,0.2,0.0,0.0
00-09-28400-00308,2011-10-03T00:00:00.000Z,4,0.0,0.0,0.0
00-02-28400-06408,2011-10-03T00:00:00.000Z,2416,1.1538461538461537,0.5384615384615384,0.2169230769230769
00-02-28400-06406,2011-10-03T00:00:00.000Z,768,0.6153846153846154,0.9230769230769231,0.21538461538461537
00-02-28400-06406,2011-10-10T00:00:00.000Z,520,0.38461538461538464,0.9230769230769231,0.22923076923076924
00-02-28400-01109,2011-10-10T00:00:00.000Z,494,0.0,0.0,0.0
00-03-41780-00118,2011-10-10T00:00:00.000Z,162,0.7692307692307693,0.0,0.0
00-09-28400-00308,2011-10-10T00:00:00.000Z,6,0.0,0.0,0.0
00-02-28400-06405,2011-10-10T00:00:00.000Z,818,0.7692307692307693,0.9230769230769231,0.22384615384615386
00-06-41780-00011,2011-10-10T00:00:00.000Z,209,0.7692307692307693,0.0,0.0
08-01-29515-30220,2011-10-10T00:00:00.000Z,178,0.0,0.0,0.0
00-02-77817-11150,2011-10-10T00:00:00.000Z,393,0.15384615384615385,0.15384615384615385,0.22153846153846152
00-09-28400-00303,2011-10-10T00:00:00.000Z,38,0.2,0.0,0.01
00-01-20685-00027,2011-10-10T00:00:00.000Z,123,0.25,0.0,0.0
00-02-28400-08292,2011-10-10T00:00:00.000Z,210,0.4166666666666667,0.9166666666666666,0.14666666666666667
08-01-43571-00015,2011-10-10T00:00:00.000Z,145,0.4,0.0,0.0
00-01-28400-08295,2011-10-10T00:00:00.000Z,112,0.18181818181818182,0.0,0.0
00-01-77975-08003,2011-10-10T00:00:00.000Z,144,0.2,0.0,0.0
00-01-72600-00562,2011-10-10T00:00:00.000Z,1349,0.75,1.0,0.4816666666666667
00-02-28400-06404,2011-10-10T00:00:00.000Z,1036,0.9230769230769231,0.9230769230769231,0.2246153846153846
00-02-28400-06408,2011-10-10T00:00:00.000Z,2058,1.0,0.5384615384615384,0.22615384615384615
00-03-28400-08290,2011-10-10T00:00:00.000Z,284,0.5833333333333334,1.0,0.1475
00-01-20685-00029,2011-10-10T00:00:00.000Z,182,0.16666666666666666,0.0,0.0
00-01-72600-00562,2011-10-17T00:00:00.000Z,506,0.4166666666666667,0.25,0.10333333333333333
00-02-28400-06406,2011-10-17T00:00:00.000Z,616,0.3076923076923077,0.9230769230769231,0.22923076923076924
00-09-28400-00303,2011-10-17T00:00:00.000Z,74,0.16666666666666666,1.0,0.21333333333333335
00-02-28400-06408,2011-10-17T00:00:00.000Z,2230,1.0769230769230769,0.5384615384615384,0.18769230769230769
00-02-28400-01109,2011-10-17T00:00:00.000Z,548,0.0,0.0,0.0
08-01-43571-00015,2011-10-17T00:00:00.000Z,146,0.4,0.0,0.0
00-02-28400-06404,2011-10-17T00:00:00.000Z,1026,1.1538461538461537,0.9230769230769231,0.2246153846153846
00-01-28400-08295,2011-10-17T00:00:00.000Z,134,0.0,0.0,0.0
00-03-28400-08290,2011-10-17T00:00:00.000Z,314,0.5454545454545454,1.0,0.28
08-01-29515-30220,2011-10-17T00:00:00.000Z,162,0.0,0.0,0.0
00-02-77817-11150,2011-10-17T00:00:00.000Z,420,0.25,0.16666666666666666,0.06
00-01-77975-08003,2011-10-17T00:00:00.000Z,128,0.2222222222222222,0.0,0.0
00-03-41780-00118,2011-10-17T00:00:00.000Z,200,0.6923076923076923,0.07692307692307693,0.03076923076923077
00-06-41780-00011,2011-10-17T00:00:00.000Z,344,0.7692307692307693,0.07692307692307693,0.03076923076923077
00-01-20685-00027,2011-10-17T00:00:00.000Z,136,0.25,0.0,0.0
00-01-20685-00029,2011-10-17T00:00:00.000Z,201,0.25,0.0,0.0
00-02-28400-06405,2011-10-17T00:00:00.000Z,854,1.2307692307692308,0.9230769230769231,0.22384615384615386
00-02-28400-08292,2011-10-17T00:00:00.000Z,324,0.3333333333333333,1.0,0.2758333333333334
00-01-20685-00027,2011-10-24T00:00:00.000Z,192,0.25,0.08333333333333333,0.03916666666666666
00-06-41780-00011,2011-10-24T00:00:00.000Z,219,0.5384615384615384,0.0,0.007692307692307693
00-01-28400-08295,2011-10-24T00:00:00.000Z,160,0.16666666666666666,0.0,0.0
00-02-28400-08292,2011-10-24T00:00:00.000Z,266,0.3333333333333333,0.9166666666666666,0.13416666666666668
00-03-41780-00118,2011-10-24T00:00:00.000Z,159,0.3076923076923077,0.0,0.0038461538461538464
00-02-28400-01109,2011-10-24T00:00:00.000Z,578,0.15384615384615385,0.0,0.0
00-01-72600-00562,2011-10-24T00:00:00.000Z,381,0.4166666666666667,0.16666666666666666,0.07166666666666667
00-01-20685-00029,2011-10-24T00:00:00.000Z,265,0.4166666666666667,0.08333333333333333,0.03916666666666666
08-01-43571-00015,2011-10-24T00:00:00.000Z,159,0.36363636363636365,0.0,0.0
00-02-77817-11150,2011-10-24T00:00:00.000Z,351,0.25,0.16666666666666666,0.04
00-02-28400-06406,2011-10-24T00:00:00.000Z,740,0.3076923076923077,0.9230769230769231,0.22923076923076924
00-02-28400-06408,2011-10-24T00:00:00.000Z,2400,1.0,0.5384615384615384,0.13
00-01-77975-08003,2011-10-24T00:00:00.000Z,142,0.2,0.0,0.0
00-09-28400-00303,2011-10-24T00:00:00.000Z,66,0.16666666666666666,0.8333333333333334,0.17500000000000002
00-03-28400-08290,2011-10-24T00:00:00.000Z,204,0.2,1.0,0.14
08-01-29515-30220,2011-10-24T00:00:00.000Z,176,0.0,0.0,0.0
00-02-28400-06404,2011-10-24T00:00:00.000Z,1052,1.1538461538461537,0.9230769230769231,0.22230769230769232
00-02-28400-06405,2011-10-24T00:00:00.000Z,954,0.6923076923076923,0.9230769230769231,0.22153846153846152
00-02-28400-06405,2011-10-31T00:00:00.000Z,872,0.9230769230769231,0.9230769230769231,0.22384615384615386
00-02-28400-06406,2011-10-31T00:00:00.000Z,634,0.3076923076923077,0.9230769230769231,0.22923076923076924
00-02-28400-08292,2011-10-31T00:00:00.000Z,194,0.3333333333333333,0.9166666666666666,0.135
00-03-28400-08290,2011-10-31T00:00:00.000Z,202,0.0,1.0,0.14
00-01-20685-00029,2011-10-31T00:00:00.000Z,198,0.36363636363636365,0.0,0.004545454545454546
00-01-28400-08295,2011-10-31T00:00:00.000Z,162,0.16666666666666666,0.0,0.0
08-01-29515-30220,2011-10-31T00:00:00.000Z,228,0.0,0.0,0.0
00-02-77817-11150,2011-10-31T00:00:00.000Z,246,0.16666666666666666,0.16666666666666666,0.04
00-01-72600-00562,2011-10-31T00:00:00.000Z,579,0.5,0.9166666666666666,0.3475
00-01-77975-08003,2011-10-31T00:00:00.000Z,146,0.2,0.0,0.0
00-09-28400-00303,2011-10-31T00:00:00.000Z,54,0.2,1.0,0.23000000000000004
00-02-28400-01109,2011-10-31T00:00:00.000Z,520,0.0,0.0,0.0
00-03-41780-00118,2011-10-31T00:00:00.000Z,239,0.3076923076923077,1.0,0.16
00-02-28400-06408,2011-10-31T00:00:00.000Z,2338,1.0,0.5384615384615384,0.13
00-02-28400-06404,2011-10-31T00:00:00.000Z,1102,1.3076923076923077,0.9230769230769231,0.2246153846153846
00-06-41780-00011,2011-10-31T00:00:00.000Z,347,0.7692307692307693,1.0,0.16
00-01-20685-00027,2011-10-31T00:00:00.000Z,146,0.4166666666666667,0.0,8.333333333333334E-4
08-01-43571-00015,2011-10-31T00:00:00.000Z,162,0.36363636363636365,0.0,0.0
08-01-43571-00015,2011-11-07T00:00:00.000Z,139,0.18181818181818182,0.0,0.0
00-02-28400-06406,2011-11-07T00:00:00.000Z,754,0.38461538461538464,0.9230769230769231,0.21538461538461537
00-01-72600-00562,2011-11-07T00:00:00.000Z,293,0.5833333333333334,0.08333333333333333,0.041666666666666664
00-09-28400-00303,2011-11-07T00:00:00.000Z,46,0.2,1.0,0.23000000000000004
08-01-29515-30220,2011-11-07T00:00:00.000Z,250,0.0,0.0,0.0
00-02-28400-06405,2011-11-07T00:00:00.000Z,890,0.6153846153846154,0.9230769230769231,0.21923076923076923
00-02-77817-11150,2011-11-07T00:00:00.000Z,180,0.16666666666666666,0.08333333333333333,0.02
00-02-28400-08292,2011-11-07T00:00:00.000Z,252,0.5,0.9166666666666666,0.13416666666666668
00-02-28400-06408,2011-11-07T00:00:00.000Z,2344,0.8461538461538461,0.5384615384615384,0.12076923076923077
00-01-20685-00029,2011-11-07T00:00:00.000Z,247,0.3333333333333333,1.0,0.14
00-01-28400-08295,2011-11-07T00:00:00.000Z,166,0.0,0.0,0.0
00-03-41780-00118,2011-11-07T00:00:00.000Z,175,0.5,0.0,0.0
00-02-28400-01109,2011-11-07T00:00:00.000Z,430,0.0,0.0,0.0
00-01-77975-08003,2011-11-07T00:00:00.000Z,133,0.4,0.0,0.0
00-02-28400-06404,2011-11-07T00:00:00.000Z,1068,1.0769230769230769,0.9230769230769231,0.21769230769230768
00-03-28400-08290,2011-11-07T00:00:00.000Z,248,0.18181818181818182,1.0,0.14
00-06-41780-00011,2011-11-07T00:00:00.000Z,247,0.6153846153846154,0.0,0.0
00-01-20685-00027,2011-11-07T00:00:00.000Z,189,0.3333333333333333,1.0,0.14083333333333334
00-01-77975-08003,2011-11-14T00:00:00.000Z,180,0.4,0.0,0.0
00-02-28400-06404,2011-11-14T00:00:00.000Z,1064,0.7692307692307693,0.9230769230769231,0.21769230769230768
00-02-28400-06408,2011-11-14T00:00:00.000Z,2800,0.7692307692307693,0.5384615384615384,0.12076923076923077
00-02-28400-06405,2011-11-14T00:00:00.000Z,1020,0.46153846153846156,0.9230769230769231,0.21923076923076923
00-01-72600-00562,2011-11-14T00:00:00.000Z,353,0.5,0.25,0.07583333333333334
00-01-20685-00027,2011-11-14T00:00:00.000Z,296,0.3333333333333333,1.0,0.14
00-03-41780-00118,2011-11-14T00:00:00.000Z,182,0.46153846153846156,0.0,0.0
00-01-28400-08295,2011-11-14T00:00:00.000Z,130,0.0,0.0,0.0
00-01-20685-00029,2011-11-14T00:00:00.000Z,369,0.5,1.0,0.14
00-02-28400-06406,2011-11-14T00:00:00.000Z,788,0.3076923076923077,0.9230769230769231,0.21538461538461537
08-01-29515-30220,2011-11-14T00:00:00.000Z,246,0.0,0.0,0.0
00-06-41780-00011,2011-11-14T00:00:00.000Z,258,0.46153846153846156,0.0,0.0
00-02-28400-01109,2011-11-14T00:00:00.000Z,534,0.0,0.0,0.0
00-09-28400-00303,2011-11-14T00:00:00.000Z,66,0.25,1.0,0.23
00-02-77817-11150,2011-11-14T00:00:00.000Z,229,0.16666666666666666,0.0,0.020833333333333332
00-02-28400-08292,2011-11-14T00:00:00.000Z,200,0.5,0.08333333333333333,0.005
08-01-43571-00015,2011-11-14T00:00:00.000Z,134,0.36363636363636365,0.0,0.0
00-03-28400-08290,2011-11-14T00:00:00.000Z,182,0.36363636363636365,0.09090909090909091,0.011818181818181818
00-09-28400-00303,2011-11-21T00:00:00.000Z,32,0.2,0.6,0.176
00-03-41780-00118,2011-11-21T00:00:00.000Z,179,0.6153846153846154,0.07692307692307693,0.030000000000000002
00-06-41780-00011,2011-11-21T00:00:00.000Z,478,0.6153846153846154,0.07692307692307693,0.03076923076923077
00-02-28400-08292,2011-11-21T00:00:00.000Z,256,0.5,0.9166666666666666,0.14
00-01-20685-00029,2011-11-21T00:00:00.000Z,278,0.5,1.0,0.14
00-02-28400-06408,2011-11-21T00:00:00.000Z,6060,1.0769230769230769,0.5384615384615384,0.14
00-01-72600-00562,2011-11-21T00:00:00.000Z,839,0.6666666666666666,0.9166666666666666,0.32583333333333336
00-02-28400-06405,2011-11-21T00:00:00.000Z,1958,0.46153846153846156,0.9230769230769231,0.47230769230769226
00-02-28400-01109,2011-11-21T00:00:00.000Z,384,0.0,0.0,0.0
00-02-28400-06404,2011-11-21T00:00:00.000Z,2310,1.2307692307692308,0.9230769230769231,0.4715384615384615
08-01-43571-00015,2011-11-21T00:00:00.000Z,140,0.3333333333333333,0.0,0.0
00-01-20685-00027,2011-11-21T00:00:00.000Z,246,0.5,1.0,0.14
00-03-28400-08290,2011-11-21T00:00:00.000Z,290,0.4,1.0,0.14
00-02-77817-11150,2011-11-21T00:00:00.000Z,129,0.08333333333333333,0.0,0.01916666666666667
08-01-29515-30220,2011-11-21T00:00:00.000Z,208,0.0,0.0,0.0
00-02-28400-06406,2011-11-21T00:00:00.000Z,1726,0.46153846153846156,0.9230769230769231,0.47000000000000003
00-01-77975-08003,2011-11-21T00:00:00.000Z,135,0.0,0.0,0.0
00-01-28400-08295,2011-11-21T00:00:00.000Z,142,0.0,0.0,0.0
00-02-28400-01109,2011-11-28T00:00:00.000Z,514,0.0,0.0,0.0
00-02-28400-06406,2011-11-28T00:00:00.000Z,548,0.23076923076923078,0.9230769230769231,0.23461538461538461
00-09-28400-00303,2011-11-28T00:00:00.000Z,84,0.2,0.2,0.184
08-01-29515-30220,2011-11-28T00:00:00.000Z,216,0.0,0.0,0.002
00-01-28400-08295,2011-11-28T00:00:00.000Z,102,0.0,0.0,0.0
00-02-28400-08292,2011-11-28T00:00:00.000Z,136,0.25,0.0,0.0
00-03-28400-08290,2011-11-28T00:00:00.000Z,120,0.1,0.0,0.0
00-01-72600-00562,2011-11-28T00:00:00.000Z,254,0.5,0.16666666666666666,0.049999999999999996
00-01-20685-00029,2011-11-28T00:00:00.000Z,165,0.18181818181818182,0.09090909090909091,0.0036363636363636364
00-06-41780-00011,2011-11-28T00:00:00.000Z,329,0.6153846153846154,0.23076923076923078,0.03461538461538462
00-03-41780-00118,2011-11-28T00:00:00.000Z,185,0.6666666666666666,0.3333333333333333,0.04583333333333334
00-02-77817-11150,2011-11-28T00:00:00.000Z,202,0.08333333333333333,0.0,0.0
00-01-77975-08003,2011-11-28T00:00:00.000Z,149,0.0,0.0,0.0
00-02-28400-06404,2011-11-28T00:00:00.000Z,944,0.7692307692307693,0.9230769230769231,0.23461538461538461
00-02-28400-06405,2011-11-28T00:00:00.000Z,920,0.5384615384615384,0.9230769230769231,0.23615384615384613
08-01-43571-00015,2011-11-28T00:00:00.000Z,163,0.2727272727272727,0.0,0.0
00-01-20685-00027,2011-11-28T00:00:00.000Z,130,0.18181818181818182,0.18181818181818182,0.009090909090909092
00-01-77975-08003,2011-12-05T00:00:00.000Z,146,0.0,0.0,0.0
00-06-41780-00011,2011-12-05T00:00:00.000Z,1792,0.7692307692307693,1.0,0.34307692307692306
00-03-28400-08290,2011-12-05T00:00:00.000Z,136,0.4,0.0,0.0
00-02-77817-11150,2011-12-05T00:00:00.000Z,191,0.0,0.0,0.0
00-02-28400-06406,2011-12-05T00:00:00.000Z,782,0.0,0.9230769230769231,0.23461538461538461
00-01-28400-08295,2011-12-05T00:00:00.000Z,158,0.0,0.0,0.0
00-02-28400-06404,2011-12-05T00:00:00.000Z,950,0.7692307692307693,0.9230769230769231,0.23461538461538461
00-03-41780-00118,2011-12-05T00:00:00.000Z,832,0.5384615384615384,1.0,0.34307692307692306
00-09-28400-00303,2011-12-05T00:00:00.000Z,46,0.2,0.2,0.046
00-01-20685-00027,2011-12-05T00:00:00.000Z,201,0.36363636363636365,1.0,0.14
00-02-28400-01109,2011-12-05T00:00:00.000Z,632,0.0,0.0,0.0
00-02-28400-08292,2011-12-05T00:00:00.000Z,138,0.4166666666666667,0.0,0.0
00-02-28400-06405,2011-12-05T00:00:00.000Z,1124,0.38461538461538464,0.9230769230769231,0.23615384615384613
00-01-20685-00029,2011-12-05T00:00:00.000Z,288,0.36363636363636365,1.0,0.13909090909090913
00-01-72600-00562,2011-12-05T00:00:00.000Z,363,0.5,0.16666666666666666,0.059166666666666666
08-01-29515-30220,2011-12-05T00:00:00.000Z,630,0.0,1.0,0.2
08-01-43571-00015,2011-12-05T00:00:00.000Z,134,0.3,0.0,0.0
00-03-28400-08290,2011-12-12T00:00:00.000Z,154,0.2,0.0,0.0
00-01-20685-00027,2011-12-12T00:00:00.000Z,207,0.36363636363636365,1.0,0.14
08-01-43571-00015,2011-12-12T00:00:00.000Z,128,0.3,0.0,0.0
00-01-72600-00562,2011-12-12T00:00:00.000Z,346,0.5454545454545454,0.45454545454545453,0.09
00-02-28400-06404,2011-12-12T00:00:00.000Z,1114,1.1538461538461537,0.9230769230769231,0.23461538461538461
00-06-41780-00011,2011-12-12T00:00:00.000Z,267,0.7692307692307693,0.23076923076923078,0.036153846153846154
00-02-28400-06406,2011-12-12T00:00:00.000Z,764,0.3076923076923077,0.9230769230769231,0.2353846153846154
00-02-28400-01109,2011-12-12T00:00:00.000Z,634,0.0,0.0,0.0
00-02-28400-06405,2011-12-12T00:00:00.000Z,1084,0.8461538461538461,0.9230769230769231,0.23615384615384613
00-03-41780-00118,2011-12-12T00:00:00.000Z,146,0.6153846153846154,0.07692307692307693,0.024615384615384615
00-01-20685-00029,2011-12-12T00:00:00.000Z,288,0.3333333333333333,1.0,0.1391666666666667
08-01-29515-30220,2011-12-12T00:00:00.000Z,490,0.0,1.0,0.2
00-02-77817-11150,2011-12-12T00:00:00.000Z,218,0.0,0.0,0.0
00-09-28400-00303,2011-12-12T00:00:00.000Z,72,0.0,0.2,0.046
00-02-28400-08292,2011-12-12T00:00:00.000Z,146,0.5,0.0,0.004166666666666667
00-01-28400-08295,2011-12-12T00:00:00.000Z,138,0.0,0.0,0.0
00-01-77975-08003,2011-12-12T00:00:00.000Z,159,0.0,0.0,0.006666666666666666
00-09-28400-00308,2011-12-19T00:00:00.000Z,2,0.0,0.0,0.0
